대분류,기준품목,세부품목,대표검색어,별칭·검색변형,산지명여부,산지,주출하시작월,주출하종료월,제철표시,소싱확인권장월,상품등록권장월,시즌유형,판매우선도,시즌근거수준,DB구분,출처·메모
채소,파마늘류,실파,실파,,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,양파,양파,,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,영양부추,영양부추,,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,의성마늘,의성마늘,"의성, 마늘, 의성마늘",Y,의성,8,3,8~12월·1~3월,6,7,겨울·월동,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,자색양파,자색양파,자색,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,잔파,잔파,,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,저장양파,저장양파,저장,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,진도대파,진도대파,"대파, 진도대파",Y,진도,8,3,8~12월·1~3월,6,7,겨울·월동,4,기준품목,제철판매확장,제철판매 보강
채소,파마늘류,쪽파,쪽파,,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,코끼리마늘,코끼리마늘,코끼리,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,통마늘,통마늘,통,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,포천대파,포천대파,,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,제철판매확장,제철판매 보강
채소,파마늘류,풋마늘,풋마늘,풋,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,한지형마늘,한지형마늘,한지형,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,햇마늘,햇마늘,햇,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,햇양파,햇양파,햇,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
채소,파마늘류,흙대파,흙대파,,N,,8,3,8~12월·1~3월,6,7,겨울·월동,3,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
수산물,가오리,가오리,가오리,생가오리,N,,1,12,1~12월,11,12,연중,2,대분류추정,추가DB,시장·산지 검색어 보강
수산물,가자미,가자미,가자미,생가자미,N,,11,4,11~12월·1~4월,9,10,겨울·월동,3,기준품목,추가DB,시장·산지 검색어 보강
수산물,가자미,강도다리,강도다리,,N,,11,4,11~12월·1~4월,9,10,겨울·월동,3,기준품목,제철판매확장,제철판매 보강
수산물,가자미,통영도다리,통영도다리,"도다리, 통영도다리",Y,통영,11,4,11~12월·1~4월,9,10,겨울·월동,4,기준품목,제철판매확장,제철판매 보강
수산물,간재미,간재미,간재미,갱개미,N,,1,12,1~12월,11,12,연중,2,대분류추정,추가DB,시장·산지 검색어 보강
수산물,갈치,목포갈치,목포갈치,"목포먹갈치, 목포, 갈치, 목포갈치",Y,목포,7,11,7~11월,5,6,중장기,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,갈치,목포먹갈치,목포먹갈치,"먹갈치, 목포먹, 목포먹갈치",Y,목포,7,11,7~11월,5,6,중장기,4,기준품목,제철판매확장,제철판매 보강
수산물,갈치,제주갈치,제주갈치,"제주은갈치, 제주, 갈치, 제주갈치",Y,제주,7,11,7~11월,5,6,중장기,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,갈치,제주은갈치,제주은갈치,"은갈치, 제주은, 제주은갈치",Y,제주,7,11,7~11월,5,6,중장기,4,세부품목,제철판매확장,제철판매 보강
수산물,게,꽃게,꽃게,,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,농게,농게,,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,대게,대게,,N,,4,6,4~6월,2,3,단기,5,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,돌게,돌게,,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,민꽃게,민꽃게,민,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,박달대게,박달대게,박달,N,,4,6,4~6월,2,3,단기,5,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,붉은대게,붉은대게,붉은,N,,4,6,4~6월,2,3,단기,5,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,숫꽃게,숫꽃게,숫,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,암꽃게,암꽃게,암,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,절단꽃게,절단꽃게,절단,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,참게,참게,,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,칠게,칠게,,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,킹크랩,킹크랩,,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,털게,털게,,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,홍게,홍게,,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,게,활꽃게,활꽃게,활,N,,4,6,4~6월,2,3,단기,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,가숭어,가숭어,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,감성돔,감성돔,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,객주리,객주리,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,까치복,까치복,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,농어,농어,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,능성어,능성어,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,다금바리,다금바리,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,돌돔,돌돔,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,말쥐치,말쥐치,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,민농어,민농어,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,밀복,밀복,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,벵에돔,벵에돔,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,복어,복어,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,붉바리,붉바리,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,숭어,숭어,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,옥돔,옥돔,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,완도광어,완도광어,"넙치, 광어, 완도광어",Y,완도,1,12,1~12월,11,12,연중,4,기준품목,제철판매확장,제철판매 보강
수산물,고급활어,은복,은복,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,자리돔,자리돔,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,자바리,자바리,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,점농어,점농어,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,제주광어,제주광어,"넙치, 광어, 제주광어",Y,제주,1,12,1~12월,11,12,연중,4,기준품목,제철판매확장,제철판매 보강
수산물,고급활어,제주옥돔,제주옥돔,"옥돔, 제주옥돔",Y,제주,1,12,1~12월,11,12,연중,4,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,쥐치,쥐치,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,참돔,참돔,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,참복,참복,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,참숭어,참숭어,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,고급활어,황돔,황돔,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,과메기,과메기,과메기,"꽁치과메기, 청어과메기",N,,11,2,11~12월·1~2월,9,10,겨울·월동,5,기준품목,추가DB,시장·산지 검색어 보강
수산물,과메기,구룡포과메기,구룡포과메기,"구룡포꽁치과메기, 꽁치과메기, 청어과메기, 구룡포, 과메기, 구룡포과메기",Y,구룡포,11,2,11~12월·1~2월,9,10,겨울·월동,5,세부품목,추가DB,시장·산지 검색어 보강
수산물,과메기,포항과메기,포항과메기,"포항구룡포과메기, 꽁치과메기, 청어과메기, 포항, 과메기, 포항과메기",Y,포항,11,2,11~12월·1~2월,9,10,겨울·월동,5,세부품목,추가DB,시장·산지 검색어 보강
수산물,굴,여수굴,여수굴,"여수생굴, 굴, 여수굴",Y,여수,10,3,10~12월·1~3월,8,9,겨울·월동,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,굴,통영굴,통영굴,"통영생굴, 굴, 통영굴",Y,통영,10,3,10~12월·1~3월,8,9,겨울·월동,4,세부품목,추가DB,시장·산지 검색어 보강
수산물,굴비,굴비,굴비,"참조기굴비, 영광굴비",N,,9,2,9~12월·1~2월,7,8,겨울·월동,3,기준품목,추가DB,시장·산지 검색어 보강
수산물,굴비,법성포굴비,법성포굴비,"영광법성포굴비, 참조기굴비, 영광굴비, 법성포, 굴비, 법성포굴비",Y,법성포,9,2,9~12월·1~2월,7,8,겨울·월동,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,굴비,영광굴비,영광굴비,"영광법성포굴비, 참조기굴비, 영광, 굴비, 영광굴비",Y,영광,9,2,9~12월·1~2월,7,8,겨울·월동,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,굴비,추자도참굴비,추자도참굴비,"추자도굴비, 참조기굴비, 영광굴비, 추자도참, 참굴비, 추자도참굴비",Y,추자도,9,2,9~12월·1~2월,7,8,겨울·월동,4,기준품목,제철판매확장,제철판매 보강
수산물,기타수산,갑각류모듬,갑각류모듬,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,개불,개불,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,군소,군소,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,돌멍게,돌멍게,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,말똥성게,말똥성게,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,멍게,멍게,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,미더덕,미더덕,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,보라성게,보라성게,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,성게,성게,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,성게알,성게알,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,오만둥이,오만둥이,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,완도해삼,완도해삼,"해삼, 완도해삼",Y,완도,1,12,1~12월,11,12,연중,4,기준품목,제철판매확장,제철판매 보강
수산물,기타수산,우렁쉥이,우렁쉥이,멍게,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,통영해삼,통영해삼,"해삼, 통영해삼",Y,통영,1,12,1~12월,11,12,연중,4,기준품목,제철판매확장,제철판매 보강
수산물,기타수산,해삼,해삼,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,해파리,해파리,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,기타수산,보령키조개,보령키조개,"키조개, 보령키조개",Y,보령,4,6,4~6월,2,3,단기,4,세부품목,제철판매확장,제철판매 보강
수산물,김,광천김,광천김,"광천재래김, 김, 광천김",Y,광천,11,3,11~12월·1~3월,9,10,겨울·월동,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,김,서천김,서천김,"서천재래김, 김, 서천김",Y,서천,11,3,11~12월·1~3월,9,10,겨울·월동,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,김,완도김,완도김,"완도곱창김, 김, 완도김",Y,완도,11,3,11~12월·1~3월,9,10,겨울·월동,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,꼬막,꼬막,꼬막,"참꼬막, 새꼬막",N,,11,3,11~12월·1~3월,9,10,겨울·월동,5,기준품목,추가DB,시장·산지 검색어 보강
수산물,꼬막,벌교꼬막,벌교꼬막,"벌교참꼬막, 새꼬막, 참꼬막, 벌교, 꼬막, 벌교꼬막",Y,벌교,11,3,11~12월·1~3월,9,10,겨울·월동,5,세부품목,추가DB,시장·산지 검색어 보강
수산물,꽃게,군산꽃게,군산꽃게,"군산, 꽃게, 군산꽃게",Y,군산,4,6,4~6월,2,3,단기,4,기준품목,제철판매확장,제철판매 보강
수산물,꽃게,서천꽃게,서천꽃게,"서천, 꽃게, 서천꽃게",Y,서천,4,6,4~6월,2,3,단기,4,기준품목,제철판매확장,제철판매 보강
수산물,꽃게,연평도꽃게,연평도꽃게,"연평도암꽃게, 연평도, 꽃게, 연평도꽃게",Y,연평도,4,6,4~6월,2,3,단기,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,꽃게,태안꽃게,태안꽃게,"태안활꽃게, 태안, 꽃게, 태안꽃게",Y,태안,4,6,4~6월,2,3,단기,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,다시마,완도다시마,완도다시마,"완도산다시마, 완도, 다시마, 완도다시마",Y,완도,5,7,5~7월,3,4,단기,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,대게,영덕대게,영덕대게,"영덕박달대게, 영덕, 대게, 영덕대게",Y,영덕,11,5,11~12월·1~5월,9,10,겨울·월동,5,세부품목,추가DB,시장·산지 검색어 보강
수산물,대게,울진대게,울진대게,"울진박달대게, 울진, 대게, 울진대게",Y,울진,11,5,11~12월·1~5월,9,10,겨울·월동,5,세부품목,추가DB,시장·산지 검색어 보강
수산물,멍게,통영멍게,통영멍게,"통영활멍게, 멍게, 통영멍게",Y,통영,3,5,3~5월,1,2,단기,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,멸치,기장멸치,기장멸치,"멸치, 기장멸치",Y,기장,3,7,3~7월,1,2,중장기,4,기준품목,제철판매확장,제철판매 보강
수산물,멸치,남해멸치,남해멸치,"멸치, 남해멸치",Y,남해,3,7,3~7월,1,2,중장기,4,기준품목,제철판매확장,제철판매 보강
수산물,멸치,멸치,멸치,생멸치,N,,3,7,3~7월,1,2,중장기,3,기준품목,추가DB,시장·산지 검색어 보강
수산물,멸치,죽방렴멸치,죽방렴멸치,죽방멸치,N,,5,7,5~7월,3,4,단기,4,세부품목,제철판매확장,제철판매 보강
수산물,미역,완도미역,완도미역,"완도산미역, 완도, 미역, 완도미역",Y,완도,2,5,2~5월,12,1,단기,4,기준품목,추가DB,시장·산지 검색어 보강
수산물,민물고기,가물치,가물치,,N,,5,9,5~9월,3,4,중장기,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,민물고기,동자개,동자개,,N,,5,9,5~9월,3,4,중장기,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,민물고기,메기,메기,,N,,5,9,5~9월,3,4,중장기,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
